Longitude,Latitude,MedianIncome,AvgRoom,PopulationPerHousehold,MedianHouseValue,PredictedPrice,ROI,HouseAge
-117.27,33.23,4.1405,5.956695156695156,2.7606837606837606,198500.0,216645.0,9.141057934508815,5.0
-122.42,37.74,4.0391,4.518867924528302,2.0966981132075473,279900.0,338578.01,20.963919256877457,52.0
-122.25,38.0,6.5006,7.445,3.8275,237700.0,269074.0,13.198990323937737,16.0
-118.16,33.97,2.3929,3.7445054945054945,5.211538461538462,191100.0,148770.0,-22.150706436420723,31.0
-118.34,33.84,6.2778,6.169960474308301,2.924901185770751,309700.0,317811.02,2.618992573458191,36.0
-119.28,37.11,3.0729,26.041095890410958,2.3424657534246576,144600.0,129780.0,-10.248962655601659,34.0
-122.11,37.7,2.3274,3.8402366863905324,2.470414201183432,170400.0,172792.0,1.403755868544601,29.0
-121.14,37.47,2.8833,5.120253164556962,2.6835443037974684,115200.0,102506.0,-11.019097222222223,38.0
-118.15,33.96,3.1083,5.069182389937107,2.9287211740041927,285500.0,192632.0,-32.528196147110336,33.0
-118.28,34.18,5.3185,6.210023866348449,2.7136038186157516,358000.0,325143.02,-9.177927374301671,52.0
-118.24,34.05,0.8288,2.5455904334828103,2.724962630792227,181300.0,265019.09,46.17710424710426,13.0
-119.61,34.43,9.0267,8.569131832797428,2.553054662379421,500001.0,358199.35,-28.360273279453445,16.0
-116.54,33.79,3.9737,10.200217627856366,1.8258977149075082,235600.0,192382.0,-18.343803056027163,18.0
-117.95,33.74,3.7162,4.91651865008881,2.0994671403197156,201200.0,223040.0,10.854870775347912,16.0
-118.2,34.13,3.5349,4.646118721461187,5.910958904109589,193600.0,163109.0,-15.74948347107438,52.0
-118.35,33.9,2.8777,3.60875,2.74625,207900.0,209662.0,0.8475228475228476,13.0
-117.92,33.65,4.1026,3.5496828752642706,2.778012684989429,211500.0,208120.96,-1.5976548463357012,25.0
-121.02,39.17,3.2303,4.783613445378151,2.4138655462184873,149500.0,144676.0,-3.2267558528428095,17.0
-118.31,34.26,4.2685,5.835051546391752,2.8969072164948453,189600.0,231615.0,22.159810126582276,38.0
-118.32,34.18,3.4,4.688235294117647,2.447058823529412,212100.0,242946.02,14.543149457802917,44.0
-118.19,33.78,1.3274,2.828689370485036,3.017543859649123,218800.0,166277.01,-24.00502285191956,21.0
-122.09,41.32,2.2462,5.692634560906516,2.4475920679886687,62900.0,78511.0,24.818759936406995,52.0
-117.99,34.18,6.5254,6.821510297482837,2.4324942791762014,365000.0,440371.51,20.64972876712329,38.0
-119.54,36.7,2.2448,5.084033613445378,4.663865546218488,58900.0,57920.0,-1.6638370118845502,20.0
-117.11,33.19,5.0461,7.351981351981352,3.86013986013986,222400.0,197535.0,-11.180305755395684,15.0
-118.36,34.13,8.0499,6.080530973451327,1.961061946902655,495600.0,489188.78,-1.2936279257465642,36.0
-122.13,37.4,5.1335,5.146883005977797,2.294619982920581,461200.0,376692.03,-18.323497398091927,29.0
-117.98,33.71,5.6825,6.69921875,3.126953125,264600.0,254479.0,-3.825018896447468,24.0
-120.86,37.49,2.4706,5.232273838630807,3.5232273838630808,89400.0,92597.0,3.576062639821029,22.0
-124.15,40.88,1.725,5.068027210884353,2.6417233560090705,57500.0,69122.0,20.212173913043475,33.0
-117.96,33.76,4.2813,4.339869281045751,3.30718954248366,189500.0,185210.0,-2.263852242744063,24.0
-116.34,33.36,3.3214,9.308474576271186,2.477966101694915,176400.0,198394.06,12.46828798185941,24.0
-118.34,34.08,10.586,8.508982035928144,2.964071856287425,500001.0,497458.99,-0.5084009831980355,52.0
-120.83,37.51,4.601,6.3203285420944555,2.517453798767967,150000.0,254315.07,69.54338000000001,34.0
-118.28,33.98,0.9809,3.187725631768953,2.6209386281588447,121400.0,164378.0,35.40197693574959,19.0
-122.02,38.38,6.0767,5.572413793103448,2.5586206896551724,216400.0,226054.0,4.461182994454713,16.0
-118.23,33.91,2.0804,4.24,4.86,84700.0,96980.0,14.498229043683589,34.0
-122.57,37.99,4.9674,6.01,2.315,320100.0,311930.04,-2.5523149015932587,45.0
-122.3,37.93,4.5,7.366013071895424,2.3366013071895426,304000.0,260119.05,-14.434523026315793,34.0
-121.44,38.65,3.8295,5.75,2.6367924528301887,122200.0,122590.0,0.3191489361702127,28.0
-122.36,40.66,2.0119,5.388781431334623,2.955512572533849,75800.0,75203.0,-0.787598944591029,17.0
-118.31,34.08,2.7038,3.237424547283702,3.7585513078470827,227100.0,194422.0,-14.38925583443417,26.0
-118.37,33.97,2.9646,4.285163776493256,2.140655105973025,179800.0,278745.05,55.03061735261401,26.0
-117.64,33.51,5.9339,6.361313868613139,3.4416058394160585,286000.0,246071.0,-13.96118881118881,15.0
-120.41,37.88,4.4231,6.098360655737705,2.5491803278688523,87500.0,156382.0,78.72228571428572,16.0
-122.23,38.11,4.0,6.18724279835391,2.3703703703703702,141500.0,159560.0,12.763250883392226,47.0
-120.86,38.75,2.5625,5.341463414634147,2.3484320557491287,146100.0,120454.0,-17.553730321697465,15.0
-121.86,39.78,3.0905,5.122489959839357,2.428380187416332,117800.0,113806.0,-3.390492359932088,12.0
-121.31,38.58,2.5035,4.871227364185111,1.9356136820925554,112500.0,136014.0,20.901333333333334,10.0
-120.44,34.88,6.7694,7.675675675675675,2.8722358722358723,275100.0,376784.24,36.96264631043257,9.0
-121.3,38.12,7.6889,6.813688212927756,2.9163498098859315,229300.0,313541.03,36.73834714348017,11.0
-122.05,37.31,9.2298,7.237676056338028,2.790492957746479,500001.0,497992.97,-0.401605196789612,25.0
-117.85,33.74,2.7059,3.8048780487804876,3.701219512195122,159800.0,176375.0,10.372340425531915,19.0
-121.44,38.63,1.6343,3.670157068062827,2.5392670157068062,71000.0,77805.0,9.58450704225352,38.0
-117.28,34.16,1.9832,4.92814371257485,2.1317365269461077,122100.0,121105.03,-0.8148812448812458,26.0
-118.21,34.08,2.6806,4.806282722513089,4.007853403141361,153000.0,181756.0,18.794771241830066,52.0
-122.7,38.33,3.0078,5.184065934065934,2.912087912087912,160400.0,165223.0,3.006857855361596,26.0
-118.0,33.86,3.875,6.52808988764045,3.162921348314607,203000.0,206377.0,1.6635467980295569,32.0
-115.52,32.73,2.3571,4.612403100775194,4.313953488372093,63100.0,74448.0,17.984152139461173,17.0
-118.52,34.18,4.2143,5.402810304449648,2.7353629976580796,245400.0,249775.0,1.78280358598207,34.0
-118.46,33.99,4.337,4.035320088300221,2.3730684326710816,360600.0,320499.01,-11.120629506378256,37.0
-118.14,33.94,2.9205,4.012711864406779,2.2768361581920904,196600.0,198199.01,0.8133316378433415,31.0
-121.43,38.48,3.0625,5.351162790697674,2.6732558139534883,90500.0,111538.0,23.246408839779008,12.0
-120.95,37.65,2.2279,6.181818181818182,3.272727272727273,225000.0,117997.0,-47.556888888888885,37.0
-119.72,36.73,1.4646,4.514150943396227,2.6320754716981134,65900.0,63302.0,-3.9423368740515934,9.0
-118.41,34.18,3.0119,4.048387096774194,2.120967741935484,262200.0,260454.01,-0.6659000762776471,30.0
-119.27,35.5,1.7105,4.8244444444444445,2.922222222222222,52100.0,62221.0,19.426103646833013,21.0
-117.21,32.86,6.5382,7.308943089430894,3.1971544715447155,326000.0,286018.01,-12.264414110429446,24.0
-119.89,36.7,2.5809,5.479704797047971,3.199261992619926,78300.0,73709.0,-5.863346104725415,32.0
-121.28,37.97,1.65,4.90187891440501,3.037578288100209,66000.0,71387.0,8.162121212121212,47.0
-120.54,38.07,2.2875,5.257142857142857,2.4214285714285713,79900.0,111951.0,40.11389236545682,37.0
-121.27,38.67,2.5199,3.9713216957605986,1.9326683291770574,149000.0,131260.0,-11.906040268456376,16.0
-117.31,33.18,2.0147,4.598997493734336,1.5012531328320802,87700.0,146404.0,66.93728620296466,16.0
-117.04,32.63,4.1154,6.191044776119403,3.665671641791045,160200.0,138847.0,-13.32896379525593,26.0
-119.03,35.41,2.0331,4.824657534246575,2.495890410958904,53200.0,63622.0,19.590225563909776,37.0
-118.25,34.11,3.4375,3.125,2.475,170000.0,252546.99,48.557052941176465,52.0
-122.43,37.75,4.875,5.125181950509462,2.059679767103348,362200.0,378800.16,4.583147432357807,52.0
-118.53,34.27,5.634,6.57679180887372,3.0580204778157,320500.0,247546.0,-22.762558502340095,33.0
-122.19,37.77,3.5114,5.585131894484412,2.7434052757793763,151200.0,175199.0,15.872354497354497,52.0
-121.93,37.93,6.6049,8.853061224489796,3.5795918367346937,312600.0,300406.02,-3.9008253358925082,16.0
-117.81,33.75,5.021,5.4485981308411215,2.4517133956386292,252200.0,258013.02,2.304924662965896,23.0
-118.08,33.84,3.625,4.008431703204047,3.4435075885328836,170400.0,173856.0,2.028169014084507,31.0
-121.3,38.67,4.8523,5.848341232227488,3.075829383886256,143000.0,143730.0,0.5104895104895104,20.0
-121.46,38.53,1.8007,4.93705035971223,2.8902877697841727,65400.0,73164.0,11.871559633027523,37.0
-118.56,34.19,4.433,4.988394584139265,2.392649903288201,235100.0,294730.02,25.363683538919616,34.0
-118.36,33.82,6.2247,6.088737201365188,3.0750853242320817,339000.0,298483.0,-11.951917404129793,36.0
-118.07,33.85,7.0113,6.6861702127659575,3.893617021276596,319700.0,333525.05,4.324382233343757,16.0
-122.49,37.63,3.525,4.296296296296297,2.45679012345679,254100.0,275158.0,8.28728846910665,34.0
-117.46,34.06,4.3397,6.508045977011494,3.636781609195402,195600.0,139740.0,-28.55828220858896,24.0
-117.6,33.85,5.3006,7.329596412556054,3.282511210762332,221400.0,202814.0,-8.394760614272808,9.0
-121.44,38.53,2.3272,4.746958637469587,2.6496350364963503,80600.0,80514.0,-0.10669975186104218,37.0
-118.03,34.06,2.1094,2.8434466019417477,4.29247572815534,135200.0,169027.0,25.019970414201183,24.0
-118.23,34.22,4.5486,5.271889400921659,2.486175115207373,361000.0,264955.01,-26.60526038781163,36.0
-118.17,34.08,3.375,3.732456140350877,4.105263157894737,147500.0,159919.0,8.419661016949153,33.0
-118.17,33.98,2.7321,3.5660377358490565,4.117924528301887,156000.0,146071.0,-6.364743589743589,41.0
-122.52,38.67,3.4539,6.739130434782608,2.7984189723320156,300000.0,192122.0,-35.95933333333333,35.0
-117.88,33.7,5.3254,7.216216216216216,3.364864864864865,240500.0,262011.02,8.944291060291055,24.0
-122.26,37.83,2.0978,4.215189873417722,2.3949367088607594,155400.0,133038.0,-14.389961389961389,52.0
-122.0,37.98,4.9219,6.930232558139535,3.11046511627907,182000.0,230793.0,26.80934065934066,35.0
-118.96,35.41,2.947,5.3839150227617605,2.339908952959029,87100.0,89745.0,3.0367393800229623,29.0
-121.93,37.25,6.0358,5.475352112676056,2.742957746478873,260100.0,304387.03,17.02692425990005,32.0
-121.8,38.67,3.1875,5.286178861788618,2.7642276422764227,172000.0,128786.0,-25.12441860465116,11.0
-122.09,37.35,7.5794,6.8773946360153255,3.0306513409961684,500001.0,480519.75,-3.896242207515585,37.0
-118.27,33.95,2.3056,4.903726708074534,3.279503105590062,98500.0,123799.0,25.68426395939086,29.0
-118.2,33.81,4.6458,5.759336099585062,3.078838174273859,212100.0,204940.0,-3.375766148043376,46.0
-118.33,34.19,3.7344,4.817767653758542,2.580865603644647,222000.0,248871.02,12.104063063063059,46.0
-117.61,34.01,3.9696,10.352941176470589,2.911764705882353,500000.0,222389.14,-55.52217199999999,25.0
-117.98,33.81,2.582,4.617801047120419,3.0157068062827226,181800.0,188482.0,3.675467546754675,28.0
-119.84,36.78,1.3385,4.19404915912031,3.575679172056921,58800.0,57215.0,-2.695578231292517,24.0
-117.15,33.7,3.1319,5.473090277777778,2.1605902777777777,111500.0,175473.0,57.37488789237668,2.0
-122.3,37.87,2.2208,4.565789473684211,2.4780701754385963,144800.0,142801.0,-1.380524861878453,52.0
-118.22,33.98,2.7045,4.616438356164384,4.105022831050229,190600.0,147959.0,-22.37198321091291,15.0
-121.67,37.99,4.375,6.378048780487805,3.2134146341463414,213500.0,141652.0,-33.65245901639344,22.0
-122.48,38.31,2.7727,5.091295116772824,2.6878980891719744,186800.0,167006.0,-10.596359743040686,19.0
-120.59,35.11,3.155,5.411589895988113,2.5690936106983657,205400.0,177263.0,-13.698636806231743,25.0
-122.05,37.89,4.2625,5.925795053003534,2.4346289752650176,310600.0,221637.01,-28.642301996136503,37.0
-116.94,32.8,2.4141,4.327169274537695,2.793741109530583,137500.0,121722.0,-11.47490909090909,28.0
-121.89,38.02,3.3371,4.96697247706422,3.3522935779816514,94600.0,116140.0,22.76955602536998,36.0
-122.81,38.46,4.745,6.313932980599647,2.8818342151675487,248600.0,248193.0,-0.16371681415929204,28.0
-119.82,36.79,1.6854,4.756535947712418,2.790032679738562,64700.0,70282.0,8.627511591962906,18.0
-122.72,38.46,2.9073,4.691558441558442,2.581168831168831,157000.0,160289.0,2.094904458598726,35.0
-124.17,40.75,4.8516,6.15014164305949,2.6940509915014164,116100.0,203771.0,75.51335055986219,13.0
-119.43,36.55,2.75,5.003086419753086,2.7222222222222223,93500.0,74926.0,-19.865240641711228,27.0
-118.21,33.91,2.6429,3.981958762886598,4.657216494845361,105300.0,136190.0,29.335232668566004,24.0
-118.11,33.81,3.9722,5.850467289719626,2.607476635514019,235600.0,226603.0,-3.818760611205433,36.0
-117.2,34.26,6.2233,20.52069716775599,3.0108932461873636,230900.0,259975.01,12.592035513209185,17.0
-122.44,37.79,4.0882,4.312629399585921,2.5341614906832297,468800.0,364111.11,-22.331247866894202,52.0
-119.81,36.78,2.0324,4.216666666666667,2.6375,55500.0,64974.0,17.07027027027027,35.0
-122.19,37.78,4.3125,6.645333333333333,2.957333333333333,164400.0,227945.02,38.652688564476875,52.0
-121.27,37.56,2.8558,4.9918367346938775,4.355102040816327,100000.0,96911.0,-3.089,31.0
-121.45,38.62,2.5643,4.763975155279503,3.562111801242236,59800.0,74025.0,23.787625418060202,37.0
-122.1,37.19,7.1831,5.572413793103448,2.896551724137931,273300.0,297376.04,8.809381631906323,18.0
-121.33,38.62,2.2574,4.667506297229219,1.9445843828715366,135800.0,106861.0,-21.310014727540498,19.0
-118.11,34.07,5.2719,5.4066985645933014,3.339712918660287,244400.0,222617.0,-8.912847790507366,46.0
-121.94,39.45,1.832,5.115151515151515,3.242424242424242,70500.0,74227.0,5.286524822695036,39.0
-122.28,37.91,6.5576,7.601823708206687,2.4468085106382977,358500.0,376226.09,4.944516039051611,38.0
-117.93,34.08,3.9583,5.3828125,2.9609375,206000.0,193213.0,-6.207281553398058,35.0
-117.95,33.67,3.0417,4.926605504587156,1.694189602446483,137300.0,244246.03,77.8922286962855,25.0
-118.46,34.05,3.7721,4.008849557522124,1.6902654867256637,337500.0,418069.37,23.872405925925925,25.0
-117.09,32.71,2.5559,4.440476190476191,4.089285714285714,96800.0,119003.0,22.936983471074377,29.0
-121.82,38.0,2.8466,4.928571428571429,2.3452380952380953,113400.0,130248.0,14.857142857142858,29.0
-117.96,34.06,2.067,4.413566739606127,3.199124726477024,167300.0,163015.0,-2.561267184698147,31.0
-122.29,37.87,2.525,3.9470404984423677,2.467289719626168,165900.0,154270.0,-7.010247136829416,46.0
-118.13,34.69,3.682,5.453194650817236,2.9509658246656763,108800.0,119408.0,9.75,32.0
-118.02,34.08,3.6944,4.048744460856721,3.617429837518464,175200.0,169192.0,-3.4292237442922375,29.0
-117.68,33.57,10.1122,8.78665496049166,3.1167690956979808,500001.0,464671.14,-7.0659578680842605,2.0
-119.89,36.73,2.6146,5.634408602150538,3.247311827956989,81300.0,104266.0,28.24846248462485,43.0
-120.45,34.64,3.7778,5.700665188470066,2.450110864745011,150000.0,209839.02,39.89267999999999,34.0
-116.72,34.89,2.8594,7.672881355932203,2.7796610169491527,81700.0,100609.0,23.14443084455324,14.0
-118.15,34.16,1.2891,4.12289156626506,3.5518072289156626,181300.0,156673.0,-13.583563154991726,18.0
-119.61,36.58,2.6974,4.841328413284133,2.907749077490775,73000.0,73652.0,0.8931506849315068,29.0
-122.16,37.47,5.397,6.234299516908212,2.429951690821256,341700.0,351597.01,2.896403277729005,44.0
-122.41,37.8,3.3839,4.364556962025317,2.572151898734177,400000.0,307154.03,-23.21149249999999,52.0
-117.92,33.7,4.2708,5.146302250803859,2.427652733118971,161700.0,218708.0,35.25541125541125,15.0
-118.37,34.04,2.25,4.137404580152672,3.3740458015267176,333300.0,201470.0,-39.55295529552955,25.0
-122.25,37.84,3.6591,4.9319066147859925,2.1284046692607004,299200.0,230985.0,-22.799131016042782,52.0
-118.2,33.93,3.4402,4.60381861575179,4.248210023866348,149400.0,158128.0,5.842034805890227,40.0
-117.22,33.22,3.3882,6.155778894472362,2.835845896147404,190800.0,189436.0,-0.7148846960167715,17.0
-117.96,33.86,4.2937,6.092178770949721,3.488826815642458,183200.0,193060.0,5.382096069868996,35.0
-122.28,37.84,1.6875,4.703225806451613,2.5483870967741935,132000.0,115924.0,-12.17878787878788,52.0
-118.3,34.08,1.5685,2.7942754919499104,3.1735241502683365,225000.0,226616.0,0.7182222222222223,34.0
-118.34,33.99,2.9643,5.548628428927681,2.917705735660848,140400.0,149915.0,6.777065527065528,48.0
-121.96,38.34,3.89,4.689458689458689,2.7222222222222223,140300.0,137512.0,-1.9871703492516035,7.0
-122.2,37.96,6.7741,6.922063666300768,2.8331503841931944,310700.0,325489.07,4.759919536530417,9.0
-118.94,36.32,4.0703,6.343575418994414,2.7541899441340782,147100.0,123608.01,-15.970081577158398,10.0
-122.15,37.67,5.5797,6.338461538461538,3.0025641025641026,198100.0,262583.01,32.55073700151439,35.0
-119.57,36.71,2.6458,4.360526315789474,2.5210526315789474,84800.0,87677.0,3.392688679245283,10.0
-118.05,33.87,5.8855,6.535809018567639,3.9151193633952253,313800.0,284693.0,-9.275653282345443,18.0
-119.27,34.44,2.7019,5.5109375,2.3171875,234700.0,245887.01,4.766514699616535,22.0
-122.46,37.71,2.483,3.7142857142857144,3.4591836734693877,214300.0,224359.0,4.693887074195054,44.0
-122.1,37.64,4.6635,6.41726618705036,2.643884892086331,206700.0,263364.05,27.4136671504596,28.0
-121.3,38.69,3.6995,4.94212962962963,1.8032407407407407,134900.0,157811.0,16.98369162342476,13.0
-118.99,36.07,2.975,5.816568047337278,3.9763313609467454,63900.0,78917.0,23.50078247261346,21.0
-117.44,33.94,3.9128,5.90138067061144,3.0,126900.0,129784.0,2.272655634357762,30.0
-122.06,37.6,5.3226,5.567741935483871,3.825806451612903,231700.0,231019.0,-0.2939145446698317,18.0
-123.49,38.7,3.3125,16.541284403669724,1.81651376146789,295400.0,184551.0,-37.52505077860528,9.0
-121.48,38.59,0.9204,4.1645569620253164,5.286919831223629,82100.0,68915.0,-16.059683313032888,43.0
-119.84,36.84,8.7716,9.286821705426357,3.3449612403100777,229200.0,379261.36,65.47179755671901,12.0
-120.98,37.6,2.1779,4.490625,3.353125,58400.0,83184.0,42.43835616438356,36.0
-119.77,36.84,3.2569,5.444444444444445,2.357142857142857,124400.0,125381.0,0.7885852090032154,15.0
-117.68,34.14,6.9532,7.2701062215478,2.8391502276176026,277000.0,312013.01,12.64007581227437,4.0
-122.7,38.35,3.7813,5.826196473551637,2.403022670025189,146500.0,206138.0,40.70853242320819,14.0
-122.16,37.79,5.9849,6.528723945094052,2.5343162175902387,371000.0,337201.01,-9.110239892183285,22.0
-122.31,40.45,2.0469,4.786290322580645,2.935483870967742,66800.0,100416.0,50.32335329341318,10.0
-122.18,37.76,1.9479,4.82520325203252,3.686991869918699,89500.0,94310.0,5.374301675977653,50.0
-118.16,34.09,3.1204,4.051764705882353,2.64,224000.0,206364.0,-7.873214285714286,52.0
-121.51,38.55,2.8417,5.078726968174204,2.2462311557788945,137900.0,107027.0,-22.387962291515592,45.0
-121.32,38.67,4.0417,5.421841541755889,2.9892933618843682,114500.0,114740.0,0.2096069868995633,31.0
-116.99,32.79,3.744,5.415545590433482,2.4050822122571,165800.0,174200.0,5.066344993968637,26.0
-121.92,36.56,2.7039,5.116945107398568,1.7875894988066825,364000.0,236069.0,-35.14587912087912,39.0
-118.23,34.22,5.9771,6.088495575221239,2.734513274336283,431800.0,338903.01,-21.513893006021302,37.0
-117.9,33.88,9.0055,7.573033707865169,2.6601123595505616,375400.0,411285.46,9.559259456579653,28.0
-118.11,34.11,6.7099,7.503521126760563,2.6514084507042255,352200.0,421125.29,19.56992901760363,50.0
-118.34,34.05,2.2725,3.4210526315789473,2.536842105263158,140600.0,223615.01,59.043392603129455,39.0
-122.28,37.88,4.2614,5.520958083832335,2.302395209580838,261300.0,258276.02,-1.1572828166858058,52.0
-122.72,38.47,1.9932,4.32994923857868,2.512690355329949,164800.0,144826.0,-12.120145631067961,29.0
-121.66,36.82,5.0092,6.1170046801872076,2.9563182527301093,238700.0,252495.0,5.779220779220779,17.0
-122.45,37.72,3.6581,4.990723562152134,3.3302411873840447,225000.0,269629.0,19.83511111111111,51.0
-118.09,34.08,3.0357,4.359756097560975,3.551829268292683,206000.0,172955.0,-16.04126213592233,33.0
-116.95,32.73,5.2671,5.860215053763441,3.4408602150537635,157100.0,177276.02,12.84278803309993,17.0
-119.69,36.79,3.7697,5.528662420382165,3.162420382165605,83600.0,81120.0,-2.9665071770334928,13.0
-122.04,36.97,4.4659,5.848039215686274,2.7941176470588234,237500.0,254745.0,7.261052631578948,40.0
-117.76,33.72,4.3636,3.7943548387096775,1.4758064516129032,148400.0,207688.03,39.95150269541779,15.0
-118.16,34.01,1.7679,3.9617021276595743,3.1148936170212767,142800.0,159804.0,11.907563025210084,36.0
-122.19,37.75,1.3194,4.244230769230769,2.848076923076923,81400.0,97614.0,19.91891891891892,19.0
-117.74,33.46,4.89,7.261061946902655,1.9026548672566372,454100.0,277613.03,-38.86522131689055,9.0
-120.57,39.78,2.1216,5.3347107438016526,2.4049586776859506,102000.0,93284.0,-8.545098039215686,15.0
-120.87,37.05,2.595,5.635627530364372,2.823211875843455,104200.0,134462.0,29.04222648752399,29.0
-122.01,38.36,4.9583,6.759450171821306,2.52233676975945,146200.0,205269.0,40.402872777017784,28.0
-117.8,33.68,3.631,4.580882352941177,2.911764705882353,225000.0,221656.0,-1.4862222222222223,5.0
-118.56,34.23,4.6944,5.299559471365638,2.73568281938326,221800.0,251393.0,13.342200180342651,36.0
-120.1,39.37,4.5208,6.233243967828418,2.7238605898123325,117300.0,149063.0,27.078431372549023,10.0
-117.98,33.87,3.3199,4.106854838709677,2.8931451612903225,188800.0,186495.0,-1.2208686440677967,25.0
-118.16,33.92,4.4881,5.759776536312849,3.1675977653631286,218900.0,201922.0,-7.756052992233897,36.0
-119.06,36.09,3.6786,6.1975903614457835,3.378313253012048,72900.0,99041.0,35.85871056241427,11.0
-121.92,37.96,5.2798,6.355184743742551,2.494636471990465,237400.0,245753.01,3.518538331929237,14.0
-119.69,36.75,4.7463,6.094936708860759,3.0537974683544302,93100.0,107956.0,15.957035445757251,6.0
-118.13,34.04,4.3646,5.212765957446808,3.2907801418439715,211400.0,215605.0,1.9891201513718069,42.0
-119.82,36.83,6.1175,7.567282321899736,2.6807387862796834,144700.0,334057.02,130.861796821009,16.0
-121.41,38.58,3.089,3.9971264367816093,1.610919540229885,141400.0,150954.0,6.756718528995758,18.0
-118.11,33.85,4.125,5.649681528662421,3.070063694267516,219500.0,215845.0,-1.6651480637813212,36.0
-118.29,33.97,1.7734,4.523809523809524,3.627551020408163,107300.0,105449.0,-1.7250698974836907,43.0
-117.26,33.02,6.3712,6.762043795620438,2.5167883211678834,369800.0,319003.0,-13.736343969713358,9.0
-118.42,34.13,12.7823,7.422480620155039,2.503875968992248,500001.0,500001.0,0.0,38.0
-117.25,33.25,4.6187,5.98639455782313,2.912536443148688,205000.0,223787.0,9.164390243902439,6.0
-119.34,36.3,2.6875,6.154241645244216,3.025706940874036,74400.0,89665.0,20.517473118279568,13.0
-122.28,37.85,2.9018,4.621212121212121,2.128787878787879,119400.0,219429.01,83.77639028475713,52.0
-121.64,40.9,1.7538,7.034591194968553,2.6226415094339623,90300.0,67846.0,-24.866002214839426,24.0
-117.19,32.85,5.102,6.534988713318285,2.6275395033860045,417500.0,217707.0,-47.85461077844311,15.0
-119.2,34.26,5.4087,5.843501326259947,3.1671087533156497,223200.0,252616.0,13.17921146953405,25.0
-118.24,34.24,7.585,6.450084602368866,2.7834179357021998,380100.0,412484.09,8.519886871875828,31.0
-117.9,33.63,6.1426,6.621973929236499,2.5716945996275604,450700.0,316166.02,-29.8500066563124,32.0
-122.16,37.74,2.0227,5.102325581395349,2.832558139534884,103100.0,90862.0,-11.870029097963144,44.0
-122.51,38.17,3.6392,5.709426627793975,2.728862973760933,246300.0,242155.02,-1.6828989037758875,8.0
-118.17,33.77,3.1149,3.715025906735751,1.8082901554404145,218800.0,277969.0,27.04250457038391,45.0
-123.79,39.44,3.2171,4.871980676328502,2.842995169082126,116200.0,123372.0,6.172117039586919,16.0
-122.82,38.64,3.8681,5.818181818181818,2.986631016042781,188600.0,196226.0,4.043478260869565,29.0
-122.01,37.53,5.7057,6.019108280254777,2.8312101910828025,287600.0,313319.0,8.942628650904034,27.0
-118.16,34.01,1.6354,2.7058823529411766,3.7333333333333334,158900.0,152477.0,-4.042164883574576,37.0
-121.92,37.29,7.6659,6.840625,2.5,426900.0,471763.66,10.509173108456308,35.0
-124.17,40.76,2.8056,4.673684210526316,2.610526315789474,82800.0,98825.0,19.353864734299517,26.0
-118.78,34.05,6.83,6.748743718592965,2.4472361809045227,500001.0,438943.48,-12.21147957704085,28.0
-122.45,37.69,3.0625,4.680555555555555,1.753968253968254,87500.0,261134.02,198.43887999999998,17.0
-118.45,34.06,9.337,7.285714285714286,41.214285714285715,500001.0,330673.34,-33.86546426907145,52.0
-118.04,33.74,5.3559,5.741496598639456,2.888888888888889,235800.0,264928.01,12.352845631891437,26.0
-122.04,37.34,3.16,3.8088235294117645,2.639705882352941,225000.0,236520.0,5.12,23.0
-122.47,37.76,2.5933,3.758765778401122,2.225806451612903,359600.0,324950.0,-9.6357063403782,52.0
-119.33,36.32,2.5,5.724452554744525,2.6386861313868613,85500.0,77881.0,-8.911111111111111,23.0
-118.0,33.85,4.5083,5.233009708737864,2.79126213592233,188000.0,211028.0,12.248936170212767,34.0
-122.04,37.33,7.7643,6.270396270396271,2.9463869463869465,474700.0,395014.18,-16.786564145776282,26.0
-117.44,33.94,3.9118,5.527058823529412,3.48,114100.0,115796.0,1.486415425065732,32.0
-121.45,38.65,2.6369,5.381526104417671,3.785140562248996,110000.0,102907.0,-6.448181818181818,5.0
-117.82,33.73,4.7039,4.447368421052632,2.536842105263158,225000.0,209151.03,-7.043986666666667,24.0
-119.27,36.32,4.7723,5.781847133757962,2.995222929936306,113100.0,124747.0,10.297966401414678,9.0
-118.06,33.84,4.7953,4.843423799582464,3.0389700765483645,210900.0,219502.0,4.0787102892366045,26.0
-118.98,35.39,1.2618,3.8304093567251463,3.4722222222222223,46900.0,69551.0,48.29637526652452,32.0
-117.72,33.62,2.8583,4.100358422939068,1.3082437275985663,105800.0,122880.01,16.143676748582227,19.0
-122.82,38.41,2.785,4.1726190476190474,2.9107142857142856,169300.0,184095.0,8.738924985233314,32.0
-118.31,33.8,4.0425,4.713833157338965,2.555438225976769,277900.0,288387.0,3.7736595897804968,31.0
-116.89,32.67,6.2578,7.3259668508287294,3.7430939226519335,293100.0,260074.0,-11.267826680313886,9.0
-122.26,37.88,5.7979,5.981432360742706,2.183023872679045,415300.0,371500.14,-10.546559113893569,52.0
-122.44,37.73,4.1932,5.093883357041252,2.375533428165007,269200.0,326647.05,21.339914561664187,46.0
-121.82,37.34,4.8424,5.381188118811881,4.267326732673268,195300.0,196803.0,0.7695852534562212,23.0
-121.37,38.42,3.3281,4.88539741219963,3.243992606284658,91200.0,108161.0,18.597587719298243,18.0
